Fornavne til kvinder pr. 1. januar 2013

Navn	ANTAL
MUNIRA	65
NERMINA	65
NIMO	65
NIVI	65
RAQUEL	65
SAWSAN	65
SIENNA	65
TONJE	65
ANNE-LINE	64
BESSIE	64
GEORGINA	64
HAZEL	64
KATIE	64
NANNI	64
NAZLI	64
NIMET	64
NUKA	64
SIRIN	64
STEFANI	64
SUNDUS	64
ZOHRA	64
ALIYA	63
DUYGU	63
EDDY	63
EMILIJA	63
FADUMA	63
FIDAN	63
HOLLY	63
KATHRYN	63
KEZIBAN	63
LISSE	63
MAIDA	63
MALU	63
MARGARETA	63
MASJA	63
MERIMA	63
MITZIE	63
RUTA	63
TASNIM	63
YU	63
ANN-KATHRINE	62
BEA	62
BIBBI	62
CLEO	62
DUNIA	62
EMMALIE	62
ENID	62
HENRIETTA	62
HERTA	62
IVALU	62
KASSANDRA	62
LJUBICA	62
MARIKKA	62
NADEZDA	62
NICOLETA	62
PERNILLA	62
ROMA	62
SÜKRAN	62
YAGMUR	62
ALFA	61
ANASTACIA	61
ANTOINETTE	61
AUD	61
CAIA	61
DORITH	61
DURITA	61
FRAUKE	61
NATALJA	61
NEJLA	61
RAWAN	61
ROSALIE	61
ROYA	61
RØSKVA	61
SARINA	61
SENAY	61
SHABANA	61
SHAHIDA	61
SHUKRI	61
YULIA	61
ADELE	60
ASLAUG	60
CHANNE	60
DAIVA	60
ELLIE	60
GEMMA	60
HANNE-LISE	60
KADRIYE	60
LILLIE	60
MARA	60
MASOUMEH	60
REIDUN	60
SASKIA	60
SHAHLA	60
SIGRIDUR	60
SINNA	60
SIRA	60
VIKI	60
ABIDA	59
ADY	59
AMINE	59
ANNA-METTE	59
AUDREY	59
BIRKA	59
CAITLIN	59
CHANELL	59
DOMINIQUE	59
ELGA	59
EVIN	59
FIA	59
HALLA	59
HAVIN	59
LARISSA	59
LUIZA	59
MARGUERITE	59
SHAMIM	59
STEFFANI	59
TEODORA	59
VANILLA	59
VERENA	59
CHRISTIE	58
FAHIMA	58
FLORENTINA	58
IVALO	58
JOANA	58
KATHRINA	58
KISSER	58
LEE	58
MARILYN	58
MELANI	58
NELE	58
NINETT	58
ROWENA	58
SAJIDA	58
ULRIKKA	58
YARA	58
ADISA	57
ALBINA	57
ANAB	57
ANNE-CHRISTINE	57
AUSRA	57
CHLOÉ	57
DOLLY	57
DÖNDÜ	57
GUDNY	57
GULLA	57
INGEMARIE	57
JELVA	57
KEZIA	57
LATIFE	57
MADICKEN	57
MALUE	57
MARICA	57
MASCHA	57
NANETT	57
RADMILA	57
RALUCA	57
RENI	57
ROSANNA	57
ZASCHA	57
ZILLE	57
ANNAMARIA	56
ANNA-SOPHIE	56
ANNSOFIE	56
BERRIT	56
CITA	56
ELVI	56
HENRIJETTE	56
HUONG	56
HURIYE	56
JONA	56
LAUREN	56
LENKA	56
MARIOLA	56
NARGES	56
NIA	56
NIKOLINA	56
NURGÜL	56
NØNNE	56
POLINA	56
ROBINA	56
SANIA	56
SANNY	56
ZSUZSANNA	56
ADDIE	55
AYSUN	55
EMELI	55
EVA-MARIA	55
FATOU	55
HEJDI	55
HILMA	55
JÓHANNA	55
JULIETTE	55
LIDIJA	55
LONI	55
LUBNA	55
MAHNAZ	55
NEVIN	55
NOREEN	55
ROSEMARY	55
SITA	55
SUSSAN	55
TONNIE	55
VIKTORIIA	55
WIEBKE	55
ALMIRA	54
ANN-METTE	54
AVIAYA	54
AVIN	54
CIA	54
DAMLA	54
DIKTE	54
ELMAS	54
FARTUN	54
FRANCES	54
HEGE	54
HEVIN	54
IFRAH	54
LAIBA	54
NOEMI	54
NURA	54
PERNELLE	54
RAMIZA	54
REYHAN	54
SONYA	54
VAIDA	54
VIVIEN	54
ZAYNAB	54
ZITTA	54
ABEER	53
AIMEE	53
AMILIA	53
ANNISETTE	53
AYSHA	53
BJÖRK	53
EZGI	53
FARHIYA	53
FOZIA	53
HENNA	53
IBI	53
JOHNA	53
JORUNN	53
MARICEL	53
MARTE	53
MIMMI	53
NIHAL	53
SIDRA	53
SUAD	53
SÜMEYYE	53
AMBER	52
ANN-CATHRINE	52
BENNA	52
CHERRY	52
GILLIAN	52
GÜLLÜ	52
HEATHER	52
HUI	52
IKRAM	52
INDIA	52
JAMIE	52
JEANINE	52
KATHJA	52
LILJAN	52
MAGGI	52
MANDY	52
MERCY	52
MILKA	52
PAPRIKA	52
PHOEBE	52
RITVA	52
SAADIA	52
SAMANTA	52
SEDA	52
SEJLA	52
SHANNA	52
SHANNIE	52
THERESIA	52
VIKTORIYA	52
YI	52
AIJA	51
ALA	51
ALISSA	51
ANNA-LISA	51
ANN-DORTE	51
BURCU	51
ECRIN	51
FARHAT	51
GINE	51
JEKATERINA	51
KAWTHAR	51
KIMI	51
KINE	51
KJERSTI	51
LILLA	51
LUCYNA	51
MARISSA	51
MARTHE	51
NICOLINA	51
NUSRAT	51
RUBINA	51
SAIRA	51
SAMRA	51
SEVAL	51
SHERIN	51
SILLA	51
SUKANYA	51
VINIE	51
WIESLAWA	51
ADNA	50
AILEEN	50
ANICA	50
ANNE-KRISTINE	50
ANWAR	50
CASANDRA	50
FARIDEH	50
FATUMA	50
FREYJA	50
HAYRIYE	50
INGER-LIS	50
ISMETA	50
JIN	50
LAYAL	50
LIANNA	50
LINH	50
LISANNE	50
MAIBRITH	50
MALAN	50
NERIMAN	50
PATRIZIA	50
PEGGY	50
REHANA	50
SALIMA	50
SAYNAB	50
SEFIKA	50
THELMA	50
TRACY	50
ULLA-BRITT	50
WICKY	50
ZUZANA	50
ADI	49
ANAYA	49
ARIANA	49
ASHLEY	49
ASIYA	49
AURELIA	49
AYO	49
BICH	49
CONSTANCE	49
DOROTHY	49
DÖNE	49
ELENI	49
ELFRIDA	49
GABI	49
HANI	49
HIND	49
IRAM	49
JASNA	49
JORUN	49
JØRNA	49
KECIA	49
LEONA	49
LIZET	49
LYNN	49
MARGRIT	49
MARISA	49
MERIAM	49
NAFISA	49
NASEEM	49
NASIM	49
RISE	49
RUDI	49
SELENA	49
SEVVAL	49
SOHEILA	49
SVENJA	49
TONY	49
VERNA	49
WALTRAUD	49
WEI	49
YAZMIN	49
YOLANDA	49
ANNA-GRETE	48
ANNALISA	48
ANN-CHARLOTT	48
DANICA	48
ELSABETH	48
EUGENIA	48
GANNA	48
GINTARE	48
INGE-MARGRETHE	48
JULIANNA	48
KASANDRA	48
MARIE-LUISE	48
NARGIS	48
NAUJA	48
NECLA	48
NICHOLINE	48
NURHAN	48
PARISA	48
PARVEEN	48
RANNVÁ	48
SERENA	48
TORDIS	48
YAREN	48
ZÜBEYDE	48
ALISE	47
AMAR	47
ANAHITA	47
ANNEBETH	47
ANNE-VIBEKE	47
BLANCA	47
BRANKA	47
CILJA	47
CLEA	47
CORA	47
CORINA	47
DIDEM	47
ENE	47
FAITH	47
HAWO	47
KAMILE	47
LESLIE	47
LIOUDMILA	47
MARGARETE	47
NADIYA	47
NAILA	47
NARIN	47
RAHIMA	47
ROLA	47
SANTA	47
SATI	47
SCARLETT	47
STEFFI	47
TORILL	47
TRICIA	47
UBAH	47
XIN	47
AISTE	46
ALIYAH	46
ANN-CHRISTIN	46
CATE	46
DAPHNE	46
DIMA	46
ELANUR	46
ELENE	46
EVI	46
FILUCCA	46
GERALDINE	46
GUNN	46
GÜLSEREN	46
HASNA	46
HELLE-VIBEKE	46
IBTISAM	46
INGVILD	46
KÆTE	46
MALIHA	46
MARJA	46
MELLANIE	46
MUSSE	46
SENEM	46
SILVIJA	46
SUSY	46
TONJA	46
TUANA	46
VIKKI	46
YEN	46
ZANETA	46
ZÜLEYHA	46
ANNE-GITTE	45
ANNEKE	45
ANN-KARINA	45
BRYNHILD	45
CEREN	45
CEYLAN	45
CRISTINE	45
DELIA	45
DICLE	45
DONDÜ	45
DOT	45
ELLEN-MARIE	45
FARZANEH	45
FELINA	45
HAWRAA	45
INAS	45
LIISA	45
MARGRÉT	45
MARI-LOUISE	45
MEDIHA	45
MERITA	45
MIAMAJA	45
MIREILLE	45
NACIYE	45
NAJAH	45
NATALYA	45
NILÜFER	45
OXANA	45
PRANEE	45
RANDY	45
SOFIJA	45
SONNY	45
UTA	45
VAN	45
ALIDA	44
ANISSA	44
BEATHE	44
BEATRIX	44
CHENETTE	44
CHRIS	44
DAHLIA	44
DUAA	44
GÜLER	44
HADIA	44
HOA	44
ILLONA	44
INGRIDA	44
INGUNN	44
LEI	44
MARRY	44
MEIKE	44
MELDA	44
PIPPI	44
RANNVA	44
RAZIJA	44
SEBAHAT	44
SENIJA	44
SHANIA	44
SILAN	44
SISSI	44
SOMMER	44
TANNI	44
THORDIS	44
VIVI-ANN	44
YANA	44
ZENA	44
AGNETA	43
ANE-LISE	43
ANNE-LISBETH	43
ANNE-MARIA	43
ANTONINA	43
ASSIA	43
BINA	43
EIKE	43
ELIDA	43
ELMIRA	43
EMBLA	43
EMMI	43
ETTIE	43
FERNANDA	43
GHAZALA	43
HIBO	43
IDIL	43
INAYA	43
IULIANA	43
IVANKA	43
LUZ	43
MARTHINE	43
NAZIFE	43
SEBIHA	43
SHAHAD	43
SUNITA	43
THAO	43
TIINA	43
TULLE	43
UNN	43
ANASTASIYA	42
ANE-METTE	42
ANNASOFIE	42
ANN-KRISTIN	42
ARIANE	42
BERNA	42
CAROLIN	42
CHELSEA	42
DENIZ	42
DRUDE	42
ESTELLE	42
HIRA	42
ILDIKO	42
ILSA	42
JAKOBINE	42
JESSIKA	42
KATHINKA	42
LENDA	42
LINETT	42
LORNA	42
LOTTA	42
LYUDMYLA	42
MAIKA	42
MIROSLAWA	42
MISHA	42
NARIMAN	42
NICKOLINE	42
NURIA	42
RABAB	42
SENIA	42
SIGRÚN	42
SOLBJØRG	42
SORAYA	42
SUNNIVA	42
TRANG	42
VIAN	42
VIOLETTA	42
ZAINEB	42
ZERINA	42
ZOYA	42
ADDI	41
ARINA	41
AYAAN	41
AZIME	41
CAMMA	41
CÉLINE	41
CHILLI	41
CÆCILIA	41
DARIN	41
EMMA-SOFIE	41
ERIN	41
FILIPA	41
GUNNEL	41
HAFIDA	41
ILZE	41
IONELA	41
JANNIKE	41
KORNA	41
LEONIE	41
LINDIS	41
LINNA	41
MARIJANA	41
MEENA	41
MIKKA	41
MILDA	41
MONA-LISE	41
NESE	41
NIKKI	41
NIKKIE	41
PELIN	41
SAFAA	41
SAGAL	41
SANAZ	41
SARITA	41
SOPHIE-AMALIE	41
TUGCE	41
ZOEY	41
ANEMARIE	40
ANNMARI	40
ANY	40
ASIMA	40
ASTA-MARIE	40
BEGITTE	40
BIANKA	40
CAMELIA	40
CELLINA	40
CHARLENE	40
CHEN	40
CLARISSA	40
CLAUDINE	40
DOVILE	40
DUNYA	40
EILA	40
ELIA	40
ELIS	40
ELLE	40
EVA-MARIE	40
FADILA	40
FAISA	40
FARDOWSA	40
FOUZIA	40
GABY	40
HAJRIJA	40
HUMA	40
INGIBJØRG	40
ISHA	40
IVETA	40
JADE	40
JANNET	40
LIGA	40
LIL	40
LIUDMYLA	40
LU	40
MAYBRITH	40
MELODY	40
MERIEM	40
NAHLA	40
NERINGA	40
NICHOLE	40
PERLE	40
SANIYE	40
SOBIA	40
SUZANNA	40
SUZIE	40
SYLVIE	40
TIMEA	40
UNNA	40
ALDONA	39
AMNE	39
ANASTASSIA	39
ANELA	39
ASA	39
BASMA	39
BATOOL	39
BOGUMILA	39
CEYDA	39
CHARLOTTA	39
DANNA	39
DILBER	39
DOAA	39
ESZTER	39
GUNILD	39
GYDE	39
GYTHA	39
HANNE-MARIE	39
HEDEVIG	39
HIAM	39
JESSI	39
LARYSA	39
LENNIE	39
LESLEY	39
LETICIA	39
LIDDY	39
LIUDMILA	39
LOU	39
MADIHA	39
MARIAMA	39
MARIN	39
MARJAN	39
NADYA	39
NAZANIN	39
NURSEL	39
POLLY	39
RAJA	39
RAZIYE	39
RHEA	39
SASHIA	39
SASIA	39
SHAGUFTA	39
SHAKILA	39
SHIELA	39
STEINUNN	39
SYSSER	39
WIVIAN	39
ZANA	39
AMAYA	38
AMIE	38
ANKA	38
ANNALIS	38
ASMIN	38
AZADEH	38
BOUCHRA	38
DUNG	38
ELIANE	38
ELVAN	38
GÜLHAN	38
JOVANKA	38
KERSTI	38
KETH	38
KRISZTINA	38
LINNE	38
LITHA	38
LOUIZA	38
MANNA	38
MARCIA	38
METHE	38
MICHALINA	38
MICHÈLE	38
MILLIE	38
MISBAH	38
MONIA	38
NENA	38
NIGHAT	38
NISRIN	38
RACHA	38
REFIKA	38
RIZWANA	38
SALOME	38
SERINA	38
SHARIFA	38
SHIVA	38
SLADJANA	38
TANNIE	38
TASNEEM	38
YAMINA	38
ÜMMÜ	38
ZABRINA	38
ALESSANDRA	37
ALIZA	37
ANAM	37
ANA-MARIA	37
ARNA	37
ATHENE	37
BETTE	37
CATERINA	37
CHARMAINE	37
CORINNE	37
DIA	37
EMILI	37
FATIMAH	37
FEDERICA	37
FLAVIA	37
GEORGIA	37
GIEDRE	37
GJERTRUD	37
HAILEY	37
HOANG	37
HOPE	37
IDA-SOFIE	37
JIHAN	37
JUANA	37
KETTI	37
LOISE	37
MAJDA	37
MILANA	37
MIROSLAVA	37
NINJA	37
NOLA	37
PEARL	37
RAKUL	37
ROBIN	37
SÁRA	37
SEVIL	37
TATYANA	37
TERESITA	37
THINE	37
VANESA	37
WIOLETA	37
YLVA	37
ZANE	37
ZINDY	37
ÖZGE	37
AAGOT	36
AFSANEH	36
ANNA-KARINA	36
ARMINA	36
AUGUSTE	36
BOLINE	36
BRYNJA	36
BUKET	36
CHASTINE	36
DALILA	36
DONYA	36
DUSANKA	36
ERNI	36
FAWZIA	36
GUÐRÚN	36
GUL	36
GUNDER	36
HAKIMA	36
HERLE	36
INGIBJÖRG	36
INTISAR	36
JEANNA	36
JURATE	36
KATHERINA	36
KATHY	36
KIRSTEN-MARIE	36
KUBRA	36
LINNÉA	36
LUA	36
MADALINA	36
MAIRA	36
MALWINA	36
MARIEKE	36
MARINE	36
MARZIEH	36
MATHEA	36
MICKA	36
MILLE-MARIE	36
MIRAH	36
MITTE	36
NANNE	36
NAZMIYE	36
NEELA	36
NOELLE	36
RABIJA	36
SAMARA	36
SHIMA	36
SUI	36
TANNE	36
TEREZA	36
UNI	36
YÜKSEL	36
ZLATA	36
ADRIANNA	35
AI	35
ALEV	35
ANN-BERIT	35
ANN-CHRISTINE	35
ANNELOUISE	35
ANNE-MIE	35
AVIAAJA	35
AYSENUR	35
CATHARINE	35
CATHRINA	35
CENNET	35
CHERYL	35
ELSBETH	35
EMMIE	35
ERMINA	35
ESIN	35
EYLEM	35
FATMEH	35
FIGEN	35
HABIBE	35
HATIDZA	35
IDAMARIE	35
ILSELIL	35
IMANE	35
INESE	35
INGEFRED	35
INGER-MERETE	35
IRA	35
IVA	35
IZA	35
JINAN	35
JUANITA	35
KIRAN	35
LJUBINKA	35
LOURDES	35
MAHNOOR	35
MAJIDA	35
METHEA	35
NEHA	35
NOR	35
PHILIPA	35
PIPALUK	35
RAJAA	35
RINE	35
RODA	35
ROMANA	35
ROSWITHA	35
SAFINA	35
SEBINA	35
SHAHIN	35
SOFFI	35
TAMANA	35
TAMMIE	35
TASHA	35
TIFFANIE	35
VERICA	35
WENCKE	35
WIDAD	35
WINI	35
YANG	35
ZARIFE	35
ZOÉ	35
ALLISON	34
ALVILDE	34
ANNBRITT	34
ANN-LIS	34
ARNELA	34
AYDA	34
BATUL	34
BITTE	34
BLERTA	34
BOLETHE	34
BUSRA	34
CENIA	34
DAN	34
DELAL	34
DONIA	34
DOREEN	34
ELIANA	34
ENNA	34
EYA	34
EYDNA	34
FIKRETA	34
HEIDE	34
HENNIE	34
HÜSNE	34
INDRE	34
INGE-MERETHE	34
JANNY	34
JAZMIN	34
JØRGINE	34
KERSTINE	34
KOBRA	34
KRISTÍN	34
KYLLE	34
LEANNE	34
LENEA	34
LENNA	34
LIEN	34
MARIJANNE	34
MARLEEN	34
MELAHAT	34
MIA-MAJA	34
MIHRIBAN	34
MINH	34
MÜZEYYEN	34
NAIJA	34
NATALLIA	34
NELLE	34
RAMLA	34
ROSALIA	34
SADETA	34
SALI	34
SANIJE	34
SØLVI	34
VENUS	34
VITHA	34
YOUSRA	34
ZAHIDE	34
ZUHRA	34
ØZLEM	34
AGNESE	33
AILA	33
ALMINA	33
ANNE-CHARLOTTE	33
ANNEMARI	33
ANN-KIRSTINE	33
ARTA	33
BOJANA	33
CHRISTIANA	33
FATMIRE	33
GLENDA	33
HAWRA	33
HEIDRUN	33
HINA	33
INKEN	33
JADRANKA	33
JIAN	33
JÓNA	33
JOSEFIN	33
JUDITHE	33
KARIS	33
KATHARINE	33
KATYA	33
KHADIJE	33
LEIA	33
LIANNE	33
LORA	33
LORETA	33
MABEL	33
MADISON	33
MILEY	33
MIN	33
MIRVAT	33
NADIRA	33
NASRO	33
NEVENKA	33
NI	33
OLHA	33
RASHIDA	33
ROSALINDA	33
SAJA	33
SAMA	33
SAMSAM	33
SHAIMAA	33
SMILA	33
SOLVEI	33
SYBILLE	33
TRINA	33
TUYET	33
WAI	33
WALAA	33
ZEINA	33
ZINETA	33
ZOHREH	33
ANESA	32
ANGEL	32
ANNEMONE	32
ANN-LISE	32
ANN-MERETE	32
ANTONELLA	32
AURELIJA	32
BERTHE	32
BIRGÜL	32
BITA	32
BRIGITA	32
CAROLE	32
DRITA	32
ELONA	32
EVELIN	32
FRIEDERIKE	32
GULLI	32
GÜZEL	32
HANNE-GRETHE	32
IBTISSAM	32
ILEANA	32
IMAAN	32
IMELDA	32
INGEBURG	32
KATY	32
LOREDANA	32
LORIN	32
LØKKE	32
MARCELLA	32
MARI-ANNE	32
MARIELLE	32
MARINELLA	32
MARYANN	32
METTE-LOUISE	32
NAJIA	32
NEGIN	32
SAFIJA	32
SHAISTA	32
STANISLAWA	32
VIVIANN	32
XIAO	32
YASMEEN	32
YUN	32
ALONA	31
ALYSSA	31
AMAAL	31
AMENA	31
AMINAH	31
ANIELA	31
ANNA-LIS	31
ANNE-BIRTE	31
ANNIQA	31
ARIJANA	31
ARLINDA	31
ASEEL	31
BAYAN	31
BENTHA	31
BERGLIND	31
BIRITA	31
BRIDGET	31
BRYNDIS	31
CAISA	31
CARRIE	31
CECILE	31
CHI	31
CLARE	31
DAGMARA	31
DONE	31
DORINA	31
DUA	31
ELSE-MARGRETHE	31
ELSI	31
EUNICE	31
EVELINE	31
FILUKA	31
GERLY	31
GIGI	31
HADEEL	31
HANH	31
HENRYKA	31
IPEK	31
IULIA	31
IZETA	31
JEANNI	31
KALINA	31
KAUSAR	31
KAY	31
LEMAN	31
LIESELOTTE	31
LIW	31
LIZZA	31
LUCIANA	31
MAJ-BRITH	31
MARIIA	31
MARILOU	31
MARITES	31
MARJORIE	31
MELIS	31
MIRAY	31
MIRELLA	31
MÜNEVVER	31
NAGHAM	31
NAHEED	31
NAJIBA	31
NAJLA	31
NELL	31
NITTAYA	31
PALMA	31
RONYA	31
RUZICA	31
SAHRO	31
SEVDIJE	31
SONNI	31
SØSTER	31
TRUDE	31
TUULA	31
UNNUR	31
WANNA	31
WARDA	31
WILHELMINA	31
XUAN	31
YOKO	31
AALIYAH	30
AFAF	30
AISA	30
AIZA	30
ALEJANDRA	30
ALMEDINA	30
AMMY	30
ANNEGRET	30
ANNEMIE	30
ANNMARIE	30
ANTONIE	30
ASRA	30
BARBORA	30
BATOL	30
BEDRIYE	30
BOGUSLAWA	30
CALINA	30
CHARLOTT	30
CHRESTINE	30
CICILIA	30
DENIZE	30
DORDE	30
EDONA	30
EVITA	30
FRANCOISE	30
GALYNA	30
GEORGETA	30
GÜLBAHAR	30
HAIFA	30
HANANE	30
HANIFA	30
HANNE-METTE	30
HELI	30
HUMAIRA	30
IDA-MARIA	30
IKRAN	30
ILHAN	30
ISMAHAN	30
JIE	30
JOSEFA	30
JOUMANA	30
KATLA	30
KAYLA	30
KHADIJEH	30
KIMBERLEY	30
KINNIE	30
KIRSTINA	30
LERKE	30
LIZI	30
LYUBOV	30
MARAM	30
MARYA	30
MAXINE	30
MERRI	30
MILLY	30
MINELA	30
MIYASE	30
NADIRE	30
NARMIN	30
NATAZJA	30
NAZ	30
NEELAM	30
PAKIZE	30
SADIKA	30
SAFETA	30
SANNAH	30
SCHANNE	30
SEEMA	30
SELVI	30
SEMIRA	30
SILVA	30
SIMIN	30
SUMMER	30
SUNNEVA	30
SVAVA	30
TIJANA	30
TIMIAN	30
TINKE	30
VLORA	30
WAHIDA	30
YVONN	30
ZENAB	30
ZIVA	30
ZOHAL	30
ÖZNUR	30
AMEL	29
ANILA	29
ANNA-LENA	29
ÁSA	29
BIRSEN	29
BÄRBEL	29
CATHY	29
CATIA	29
CHAIMA	29
CHANET	29
DACE	29
DARYA	29
DITTE-MARIA	29
EDEN	29
ELVEDINA	29
ESTELLA	29
FADMA	29
FERIDA	29
GERGANA	29
GUNDHILD	29
GÜLSAH	29
GÖNÜL	29
HATUN	29
HAYLEY	29
HOMA	29
HRAFNHILDUR	29
JANNAT	29
JIA	29
JONNI	29
KARA	29
KIRAZ	29
KITTA	29
LICA	29
LING	29
LIUBOV	29
MAJKA	29
MAJ-LIS	29
MANDANA	29
MARGRETHA	29
MARIBEL	29
MARLIN	29
MELITA	29
MILANKA	29
MINELLA	29
MINNE	29
NAJWA	29
NASIMA	29
NEJRA	29
NESIBE	29
QIAN	29
RODICA	29
SANDRINE	29
SEMIHA	29
SEVERINE	29
SIRIPORN	29
SUNISA	29
SUZY	29
TAHEREH	29
THEKLA	29
TRACEY	29
VAHIDA	29
XANDRA	29
XUE	29
YALDA	29
YASAMIN	29
ZUHAL	29
AFRAH	28
AGNESA	28
AKRAM	28
AMRAN	28
ANAMARIA	28
ANASTAZIA	28
ANIDA	28
ANNA-KATHRINE	28
ANNIZETTE	28
ASJA	28
AYGÜL	28
AZHAR	28
BENNI	28
CAROLYN	28
CHERI	28
DESISLAVA	28
DOHA	28
DZENANA	28
DØNE	28
EEVA	28
ERLINDA	28
EVANGELINE	28
FARHIYO	28
FE	28
FEYZA	28
GIOVANNA	28
GURO	28
GÖZDE	28
HAJRA	28
HEDY	28
HRISTINA	28
IVONNE	28
JACOBA	28
JINNIE	28
JOLITA	28
JONNIE	28
JOVITA	28
JUNIE	28
KATA	28
KJERSTINE	28
LADAN	28
LAIMA	28
LAMA	28
LECIA	28
LIAN	28
LIDY	28
LILIANE	28
LORRAINE	28
LUL	28
MANNY	28
MARCHEN	28
MARYAMA	28
MELIA	28
MINKA	28
MIRIAN	28
MURIEL	28
NEZAHAT	28
NISHA	28
OLYMPIA	28
PHYLLIS	28
PIRJO	28
RANJA	28
RAZAN	28
SEIJA	28
SHAKIRA	28
SHILAN	28
SIGNE-MARIE	28
SIRID	28
SOHA	28
SOMPORN	28
SUMEYA	28
SZILVIA	28
TEUTA	28
THURID	28
TILLE	28
TORUNN	28
VALENTYNA	28
VILDA	28
VILHELMINE	28
VIVA	28
VIVIENNE	28
ADELINE	27
ALEENA	27
ANETTA	27
ANNA-KATRINE	27
ANNE-KIRSTEN	27
ANNE-MARI	27
ANNINE	27
ANN-KRISTINE	27
ANOUK	27
ANUSHA	27
AQSA	27
BENGTA	27
BENITTA	27
BUKURIJE	27
CATHE	27
CATHLEEN	27
CHARLINE	27
CORDELIA	27
DEQA	27
DIDA	27
ECE	27
ELDINA	27
ELMEDINA	27
ESRAA	27
FARAHNAZ	27
FAUZIA	27
FIRDEVS	27
GERTRUDE	27
GINETTE	27
GINNIE	27
HAJER	27
HINDA	27
HUSNA	27
INGELA	27
INGERLIS	27
IZABELL	27
JULITA	27
JØRGA	27
KANJANA	27
KAREN-LISBETH	27
KRISTI	27
KSENIA	27
LAMIS	27
LIF	27
LILAN	27
LOVISA	27
LYNNE	27
LÜTFIYE	27
MAHIN	27
MARIELLA	27
MELUA	27
MERSIHA	27
MEVLÜDE	27
MICA	27
MIMOZA	27
MOJGAN	27
MURSAL	27
MYRA	27
MYRIAM	27
NAZAN	27
NESRINE	27
NIGAR	27
NIMCO	27
NINNE	27
OLIVERA	27
OTILIA	27
PALOMA	27
PING	27
RAMA	27
RASEMA	27
RIHAM	27
ROZERIN	27
RUMEYSA	27
SCHANNIE	27
SEHAM	27
SEVILAY	27
SHADI	27
SHANNE	27
SÓLEY	27
SULE	27
TAGHRID	27
VILDANA	27
VINCA	27
VIRGINIJA	27
WEN	27
YUAN	27
ADELHEID	26
AFERDITA	26
ALDIJANA	26
AMNEH	26
ANNABETH	26
ANNE-JETTE	26
ARLENE	26
ASLIHAN	26
CATRIN	26
CIRA	26
COLETTE	26
EDANUR	26
EINA	26
ELISSA	26
EMANUELA	26
FARANAK	26
FITORE	26
FLORINA	26
GENEVIEVE	26
HASRET	26
HEDIYE	26
HEDWIG	26
IFETA	26
JENAN	26
JULIJANA	26
JULLIE	26
KANI	26
KIRSE	26
LAI	26
LOAN	26
LUCINDA	26
LUMINITA	26
MARIEM	26
MARLIE	26
MULKI	26
NADEZHDA	26
NAZIHA	26
NAZIK	26
NAZIR	26
NHI	26
NOHA	26
NOSHEEN	26
PIXIE	26
PUSLE	26
RAILI	26
RÓSA	26
ROSARIO	26
ROZALIA	26
RYA	26
RÜMEYSA	26
SAADET	26
SAEEDA	26
SALAM	26
SELCAN	26
SENKA	26
SIKA	26
SISKA	26
SOMAYA	26
TILDA	26
TITTI	26
TONNA	26
WASANA	26
WIBEKE	26
ÜLKÜ	26
ZIBA	26
AASA	25
AFSHAN	25
AGGI	25
ALIYE	25
ANNEDORTE	25
ANU	25
AZAM	25
AZEMINA	25
BAN	25
BERITT	25
BILGE	25
BLANKA	25
CARITA	25
CIARA	25
DARJA	25
DELPHINE	25
DORTEA	25
DUHA	25
DZENITA	25
EDELE	25
FADWA	25
FANNI	25
FERIAL	25
FIKRIYE	25
FRANKA	25
GABIJA	25
GEORGIANA	25
GHAZAL	25
HAMNA	25
HERMA	25
HERVØR	25
HONEY	25
HOURIA	25
INGERMARIE	25
INGUN	25
JAMILEH	25
JAYNE	25
JOHANNAH	25
JUMANA	25
KAVITHA	25
KAWSAR	25
KHADIJAH	25
KHAWLA	25
KONNIE	25
LISI	25
MAHSA	25
MAN	25
MEHWISH	25
MERIAN	25
METTA	25
MILDRID	25
NADEJDA	25
NADINA	25
NANJA	25
NAZIFA	25
NEBAHAT	25
NHUNG	25
NIKA	25
NIL	25
OLA	25
ORSOLYA	25
PANINNGUAQ	25
PARI	25
PARWIN	25
PENNY	25
PETRONELA	25
PILAR	25
QING	25
REBECA	25
ROBYN	25
ROCIO	25
SABIRA	25
SADIE	25
SEMINE	25
SESSE	25
SHIREEN	25
SIGRIÐUR	25
SLOBODANKA	25
SNJEZANA	25
SOFIYA	25
STÉPHANIE	25
SUDE	25
SUHA	25
SÚSANNA	25
SUSANNAH	25
SÜMEYRA	25
TAHANI	25
TAHMINA	25
TAJA	25
TATSIANA	25
TESSIE	25
TIANA	25
TORIL	25
TU	25
USHA	25
VIKA	25
VILLA	25
VIRGINIE	25
VIVIANE	25
WILHELMINE	25
YDUN	25
ZARMINA	25
ZILAN	25
ADIBA	24
ADMIRA	24
AN	24
ANDA	24
ANNAGRETE	24
ANNE-BRITT	24
ANN-LISBETH	24
BANIN	24
BETTINE	24
BIRGITT	24
CAMMILLA	24
CHANDRA	24
DIDI	24
DOINA	24
DONATA	24
DONIKA	24
EDISA	24
ELISABETTA	24
ELIZAVETA	24
EYLÜL	24
FABIENNE	24
FANG	24
HAFIZA	24
HASIBA	24
HENDRIKA	24
HUE	24
INE	24
IOANNA	24
ÍRIS	24
JAMILE	24
KANNIKA	24
KAREN-MARGRETE	24
KHATERA	24
KRISTJANA	24
LANE	24
LIFF	24
